<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Iran.China.Clay,20110730,6300.00,6300.00,6300.00,6398.00,7024500,1115,1,D,6402.00,6300.00
Iran.China.Clay,20110727,6449.00,6449.00,6449.00,6402.00,999595,155,1,D,6402.00,6449.00
Iran.China.Clay,20110726,6450.00,6450.00,6450.00,6402.00,877200,136,1,D,6402.00,6450.00
Iran.China.Clay,20110724,6356.00,6540.00,6356.00,6402.00,69643780,10755,6,D,6356.00,6356.00
Iran.China.Clay,20110723,6529.00,6529.00,6529.00,6356.00,26116000,4000,1,D,6327.00,6529.00
Iran.China.Clay,20110720,6350.00,6350.00,6350.00,6327.00,131635500,20730,5,D,6261.00,6350.00
Iran.China.Clay,20110719,6252.00,6300.00,6252.00,6261.00,56508000,9000,3,D,6252.00,6300.00
Iran.China.Clay,20110716,6200.00,6440.00,6150.00,6252.00,491254805,78570,10,D,6193.00,6440.00
Iran.China.Clay,20110711,6298.00,6298.00,6298.00,6193.00,94470000,15000,1,D,6072.00,6298.00
Iran.China.Clay,20110710,6350.00,6350.00,5983.00,6072.00,94818650,15799,3,D,6164.00,5983.00
Iran.China.Clay,20110709,6259.00,6259.00,6257.00,6164.00,103382960,16520,9,D,6028.00,6259.00
Iran.China.Clay,20110705,6250.00,6250.00,5855.00,6028.00,68632750,11411,4,D,6037.00,6250.00
Iran.China.Clay,20110703,6199.00,6200.00,6199.00,6037.00,7836300,1264,2,D,6029.00,6200.00
Iran.China.Clay,20110702,6076.00,6077.00,6076.00,6029.00,135202750,22250,6,D,5844.00,6077.00
Iran.China.Clay,20110629,5786.00,5786.00,5786.00,5844.00,115720000,20000,1,D,5990.00,5786.00
Iran.China.Clay,20110628,5989.00,5989.00,5989.00,5990.00,80072930,13370,1,D,5990.00,5989.00
Iran.China.Clay,20110627,5990.00,5990.00,5990.00,5990.00,407320000,68000,7,D,6239.00,5990.00
Iran.China.Clay,20110626,6262.00,6262.00,6000.00,6239.00,350064500,56111,12,D,6022.00,6000.00
Iran.China.Clay,20110622,6250.00,6250.00,6020.00,6022.00,252314000,41900,4,D,6204.00,6020.00
Iran.China.Clay,20110621,6190.00,6190.00,6090.00,6204.00,129713391,20980,13,D,6267.00,6190.00
Iran.China.Clay,20110620,6020.00,6220.00,6020.00,6267.00,2117000,350,2,D,6270.00,6220.00
Iran.China.Clay,20110619,6300.00,6300.00,6300.00,6270.00,12600000,2000,1,D,6268.00,6300.00
Iran.China.Clay,20110618,6459.00,6459.00,6419.00,6268.00,43635430,6770,3,D,6212.00,6419.00
Iran.China.Clay,20110615,6230.00,6230.00,5992.00,6212.00,437922283,70501,20,D,5991.00,6230.00
Iran.China.Clay,20110614,5991.00,5991.00,5991.00,5991.00,167748000,28000,4,D,5761.00,5991.00
Iran.China.Clay,20110613,5916.00,5916.00,5916.00,5761.00,52812132,8927,4,D,5689.00,5916.00
Iran.China.Clay,20110612,5894.00,5894.00,5894.00,5689.00,15300824,2596,2,D,5668.00,5894.00
Iran.China.Clay,20110608,5886.00,5886.00,5886.00,5668.00,5886000,1000,1,D,5660.00,5886.00
Iran.China.Clay,20110607,5869.00,5869.00,5869.00,5660.00,11738000,2000,1,D,5644.00,5869.00
Iran.China.Clay,20110531,5861.00,5861.00,5861.00,5644.00,5861000,1000,1,D,5636.00,5861.00
Iran.China.Clay,20110517,7215.00,7215.00,7043.00,7056.00,144314730,20440,13,D,7044.00,7043.00
Iran.China.Clay,20110516,7300.00,7300.00,7043.00,7044.00,35949000,5100,3,D,7043.00,7043.00
Iran.China.Clay,20110515,7045.00,7045.00,7043.00,7043.00,13994541,1987,3,D,7043.00,7043.00
Iran.China.Clay,20110514,7300.00,7300.00,7300.00,7043.00,9219900,1263,1,D,7031.00,7300.00
Iran.China.Clay,20110510,7031.00,7031.00,7031.00,7031.00,105465000,15000,1,D,7031.00,7031.00
Iran.China.Clay,20110504,6900.00,6900.00,6900.00,7031.00,69000000,10000,1,D,7104.00,6900.00
Iran.China.Clay,20110502,6942.00,7520.00,6942.00,7104.00,89038373,12807,7,D,7231.00,7520.00
Iran.China.Clay,20110426,7014.00,7030.00,7013.00,7231.00,50037960,7132,3,D,7305.00,7013.00
Iran.China.Clay,20110425,7300.00,7300.00,7024.00,7305.00,14464900,2020,4,D,7316.00,7040.00
Iran.China.Clay,20110418,7049.00,7050.00,7049.00,7316.00,17622810,2500,3,D,7342.00,7050.00
Iran.China.Clay,20110417,7061.00,7061.00,7061.00,7342.00,1412200,200,1,D,7344.00,7061.00
Iran.China.Clay,20110416,7060.00,7060.00,7060.00,7344.00,6876440,974,2,D,7354.00,7060.00
Iran.China.Clay,20110413,7138.00,7138.00,7138.00,7354.00,54320180,7610,9,D,7435.00,7138.00
Iran.China.Clay,20110412,7532.00,7532.00,7231.00,7435.00,68849000,9500,5,D,7532.00,7231.00
Iran.China.Clay,20110411,7300.00,7300.00,7300.00,7532.00,25564600,3502,2,D,7565.00,7300.00
Iran.China.Clay,20110410,7590.00,7590.00,7590.00,7565.00,9965670,1313,2,D,7564.00,7590.00
Iran.China.Clay,20110406,7649.00,7649.00,7400.00,7564.00,54005667,7072,8,D,7539.00,7590.00
Iran.China.Clay,20110405,7400.00,7400.00,7400.00,7539.00,13268200,1793,1,D,7548.00,7400.00
Iran.China.Clay,20110404,7270.00,7690.00,7270.00,7548.00,16745360,2300,4,D,7572.00,7690.00
Iran.China.Clay,20110403,7816.00,7816.00,7816.00,7572.00,39080000,5000,1,D,7519.00,7816.00
Iran.China.Clay,20110329,7568.00,7660.00,7568.00,7519.00,114746224,15000,5,D,7369.00,7658.00
Iran.China.Clay,20110328,7390.00,7396.00,7390.00,7369.00,188302832,25475,6,D,7142.00,7396.00
Iran.China.Clay,20110327,7142.00,7142.00,7141.00,7142.00,221389045,31000,10,D,6870.00,7142.00
Iran.China.Clay,20110315,7135.00,7135.00,7135.00,6870.00,6564200,920,1,D,6861.00,7135.00
Iran.China.Clay,20110314,6680.00,6893.00,6679.00,6861.00,336020467,48975,23,D,6628.00,6893.00
Iran.China.Clay,20110309,6690.00,6700.00,6353.00,6628.00,199667735,30123,12,D,6526.00,6353.00
Iran.China.Clay,20110308,6496.00,6690.00,6495.00,6526.00,583747800,89456,23,D,6433.00,6690.00
Iran.China.Clay,20110307,6400.00,6500.00,6400.00,6433.00,97109000,15000,6,D,6385.00,6498.00
Iran.China.Clay,20110305,6439.00,6446.00,6439.00,6385.00,137129896,21282,15,D,6199.00,6444.00
Iran.China.Clay,20110302,6198.00,6200.00,6198.00,6199.00,783713900,126427,18,D,5962.00,6200.00
Iran.China.Clay,20110301,5962.00,5962.00,5962.00,5962.00,167293720,28060,8,D,5733.00,5962.00
Iran.China.Clay,20110228,5800.00,5857.00,5800.00,5733.00,78121172,13367,6,D,5632.00,5857.00
Iran.China.Clay,20110226,5780.00,5800.00,5750.00,5632.00,42761790,7394,5,D,5578.00,5750.00
Iran.China.Clay,20110222,5436.00,5436.00,5436.00,5578.00,54360000,10000,2,D,5657.00,5436.00
Iran.China.Clay,20110216,5750.00,5750.00,5750.00,5657.00,1955000,340,1,D,5656.00,5750.00
Iran.China.Clay,20110215,5750.00,5750.00,5537.00,5656.00,167143500,29550,7,D,5762.00,5537.00
Iran.China.Clay,20110213,5817.00,5817.00,5817.00,5762.00,983073,169,1,D,5762.00,5817.00
Iran.China.Clay,20110209,5890.00,5890.00,5800.00,5762.00,26213854,4486,4,D,5747.00,5800.00
Iran.China.Clay,20110208,5536.00,5536.00,5536.00,5747.00,11072000,2000,1,D,5763.00,5536.00
Iran.China.Clay,20110205,6000.00,6000.00,5650.00,5763.00,90719000,15994,3,D,5884.00,5650.00
Iran.China.Clay,20110201,6090.00,6090.00,5900.00,5884.00,11222660,1874,2,D,5877.00,5900.00
Iran.China.Clay,20110131,5900.00,5900.00,5900.00,5877.00,2950000,500,1,D,5877.00,5900.00
Iran.China.Clay,20110130,6105.00,6105.00,6050.00,5877.00,3752320,618,2,D,5873.00,6050.00
Iran.China.Clay,20110129,5907.00,5907.00,5750.00,5873.00,238217280,40559,14,D,5680.00,5900.00
Iran.China.Clay,20110126,5569.00,5695.00,5569.00,5680.00,232870695,41001,20,D,5476.00,5695.00
Iran.China.Clay,20110124,5389.00,5556.00,5389.00,5476.00,180160055,32898,8,D,5343.00,5556.00
Iran.China.Clay,20110118,5146.00,5146.00,5146.00,5343.00,11321200,2200,1,D,5360.00,5146.00
Iran.China.Clay,20110116,5200.00,5200.00,5200.00,5360.00,3972800,764,1,D,5364.00,5200.00
Iran.China.Clay,20110112,5268.00,5268.00,5200.00,5364.00,36798000,7000,3,D,5400.00,5200.00
Iran.China.Clay,20110110,5404.00,5404.00,5399.00,5400.00,151860480,28120,4,D,5432.00,5399.00
Iran.China.Clay,20110105,5432.00,5432.00,5432.00,5432.00,20098400,3700,1,D,5432.00,5432.00
Iran.China.Clay,20110104,5500.00,5500.00,5405.00,5432.00,16310000,3000,2,D,5432.00,5405.00
Iran.China.Clay,20110103,5550.00,5550.00,5550.00,5432.00,5550000,1000,2,D,5428.00,5550.00
Iran.China.Clay,20110102,5550.00,5550.00,5550.00,5428.00,560550,101,1,D,5428.00,5550.00
Iran.China.Clay,20101228,5550.00,5550.00,5550.00,5428.00,1986900,358,1,D,5426.00,5550.00
Iran.China.Clay,20101227,5550.00,5550.00,5550.00,5426.00,1387500,250,1,D,5425.00,5550.00
Iran.China.Clay,20101219,5302.00,5302.00,5301.00,5425.00,12881980,2430,4,D,5437.00,5301.00
Iran.China.Clay,20101214,5500.00,5500.00,5500.00,5437.00,9663500,1757,2,D,5433.00,5500.00
Iran.China.Clay,20101213,5448.00,5627.00,5448.00,5433.00,72411250,13269,8,D,5412.00,5627.00
Iran.China.Clay,20101211,5449.00,5450.00,5449.00,5412.00,73026200,13400,3,D,5377.00,5450.00
Iran.China.Clay,20101208,5449.00,5449.00,5449.00,5377.00,6538800,1200,2,D,5374.00,5449.00
Iran.China.Clay,20101124,5301.00,5301.00,5301.00,5374.00,10336950,1950,1,D,5380.00,5301.00
Iran.China.Clay,20101116,5569.00,5569.00,5569.00,5380.00,16707000,3000,1,D,5357.00,5569.00
Iran.China.Clay,20101115,5343.00,5343.00,5342.00,5357.00,80454844,15058,6,D,5373.00,5342.00
Iran.China.Clay,20101114,5400.00,5400.00,5400.00,5373.00,81000000,15000,7,D,5342.00,5400.00
Iran.China.Clay,20101110,5346.00,5346.00,5346.00,5342.00,26730000,5000,1,D,5341.00,5346.00
Iran.China.Clay,20101107,5351.00,5351.00,5351.00,5341.00,48094788,8988,4,D,5336.00,5351.00
Iran.China.Clay,20101026,5310.00,5439.00,5310.00,5336.00,151027192,28304,6,D,5531.00,5310.00
Iran.China.Clay,20101025,5740.00,5740.00,5740.00,5531.00,5740000,1000,1,D,5523.00,5740.00
Iran.China.Clay,20101024,5650.00,5651.00,5650.00,5523.00,26897000,4760,3,D,5497.00,5650.00
Iran.China.Clay,20101018,5496.00,5945.00,5490.00,5497.00,193645760,35228,13,D,5718.00,5945.00
Iran.China.Clay,20101017,5774.00,5774.00,5774.00,5718.00,121254000,21000,8,D,5552.00,5774.00
Iran.China.Clay,20101016,5449.00,5450.00,5449.00,5552.00,3705560,680,3,D,5555.00,5450.00
Iran.China.Clay,20101013,5417.00,5417.00,5416.00,5555.00,57909287,10691,6,D,5641.00,5416.00
Iran.China.Clay,20101012,5450.00,5450.00,5450.00,5641.00,5450000,1000,1,D,5648.00,5450.00
Iran.China.Clay,20101011,5619.00,5620.00,5619.00,5648.00,138198686,24594,8,D,5853.00,5619.00
Iran.China.Clay,20101010,5630.00,5630.00,5630.00,5853.00,7510420,1334,1,D,5864.00,5630.00
Iran.China.Clay,20101006,6029.00,6040.00,6029.00,5864.00,4914427,815,2,D,5859.00,6040.00
Iran.China.Clay,20101005,6030.00,6030.00,6030.00,5859.00,9943470,1649,1,D,5848.00,6030.00
Iran.China.Clay,20101002,5850.00,5940.00,5850.00,5848.00,145915580,24877,8,D,5712.00,5850.00
Iran.China.Clay,20100929,5780.00,5780.00,5700.00,5712.00,40220000,7000,2,D,5701.00,5700.00
Iran.China.Clay,20100928,5850.00,5850.00,5650.00,5701.00,102973700,17942,6,D,5634.00,5650.00
Iran.China.Clay,20100927,5785.00,5785.00,5785.00,5634.00,52065000,9000,1,D,5563.00,5785.00
Iran.China.Clay,20100922,5756.00,5756.00,5756.00,5563.00,20146000,3500,1,D,5535.00,5756.00
Iran.China.Clay,20100921,5550.00,5550.00,5550.00,5535.00,5550000,1000,1,D,5534.00,5550.00
Iran.China.Clay,20100919,5500.00,5500.00,5500.00,5534.00,550000,100,1,D,5534.00,5500.00
Iran.China.Clay,20100914,5500.00,5500.00,5500.00,5534.00,18975000,3450,1,D,5539.00,5500.00
Iran.China.Clay,20100913,5735.00,5735.00,5735.00,5539.00,17205000,3000,2,D,5515.00,5735.00
Iran.China.Clay,20100908,5713.00,5713.00,5713.00,5515.00,15139450,2650,3,D,5494.00,5713.00
Iran.China.Clay,20100907,5490.00,5490.00,5489.00,5494.00,150967500,27500,5,D,5717.00,5489.00
Iran.China.Clay,20100831,5869.00,5869.00,5869.00,5717.00,53448983,9107,5,D,5644.00,5869.00
Iran.China.Clay,20100830,5644.00,5644.00,5644.00,5644.00,160854000,28500,5,D,5427.00,5644.00
Iran.China.Clay,20100829,5380.00,5600.00,5370.00,5427.00,75241250,13801,13,D,5402.00,5600.00
Iran.China.Clay,20100825,5402.00,5402.00,5230.00,5402.00,31542100,6000,3,D,5441.00,5230.00
Iran.China.Clay,20100823,5500.00,5551.00,5500.00,5441.00,81561740,14740,6,D,5338.00,5551.00
Iran.China.Clay,20100822,5225.00,5500.00,5225.00,5338.00,35974500,6800,5,D,5353.00,5500.00
Iran.China.Clay,20100821,5222.00,5222.00,5221.00,5353.00,21407100,4100,5,D,5376.00,5221.00
Iran.China.Clay,20100815,5372.00,5372.00,5200.00,5376.00,26264400,4971,4,D,5396.00,5200.00
Iran.China.Clay,20100811,5543.00,5543.00,5400.00,5396.00,93186800,17137,7,D,5330.00,5450.00
Iran.China.Clay,20100810,5370.00,5400.00,5370.00,5330.00,26910000,5000,6,D,5319.00,5400.00
Iran.China.Clay,20100809,5378.00,5378.00,5378.00,5319.00,107560000,20000,1,D,5173.00,5378.00
Iran.China.Clay,20100808,5201.00,5220.00,5200.00,5173.00,26042000,5000,4,D,5165.00,5200.00
Iran.China.Clay,20100807,5250.00,5250.00,5250.00,5165.00,10500000,2000,1,D,5158.00,5250.00
Iran.China.Clay,20100804,5210.00,5250.00,5210.00,5158.00,55327160,10584,4,D,5116.00,5250.00
Iran.China.Clay,20100802,5240.00,5240.00,5127.00,5116.00,56525000,11000,3,D,5101.00,5127.00
Iran.China.Clay,20100801,5060.00,5115.00,5050.00,5101.00,58752500,11600,9,D,5126.00,5115.00
Iran.China.Clay,20100731,5278.00,5278.00,5150.00,5126.00,15578000,3000,3,D,5118.00,5150.00
Iran.China.Clay,20100728,5289.00,5289.00,5086.00,5118.00,161071420,31470,6,D,5086.00,5086.00
