<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
ToseAtlasMofid.ETF,20190106,23000.00,23094.00,23000.00,23047.00,48490948,2104,6,D,23093.00,23005.00
ToseAtlasMofid.ETF,20190105,22800.00,23490.00,22800.00,23093.00,41405500,1793,12,D,23324.00,23390.00
ToseAtlasMofid.ETF,20190102,23317.00,23500.00,23101.00,23324.00,34939801,1498,7,D,23709.00,23390.00
ToseAtlasMofid.ETF,20190101,23201.00,23800.00,23201.00,23709.00,572618320,24152,9,D,23458.00,23750.00
ToseAtlasMofid.ETF,20181231,23455.00,23800.00,23455.00,23458.00,70375215,3000,4,D,23526.00,23800.00
ToseAtlasMofid.ETF,20181230,23798.00,23800.00,23311.00,23526.00,35242150,1498,10,D,23597.00,23311.00
ToseAtlasMofid.ETF,20181229,23597.00,23597.00,23597.00,23597.00,4719400,200,1,D,22937.00,23597.00
ToseAtlasMofid.ETF,20181226,22610.00,23000.00,22610.00,22937.00,234208990,10211,9,D,22521.00,23000.00
ToseAtlasMofid.ETF,20181225,22551.00,22611.00,22450.00,22521.00,247734820,11000,7,D,22581.00,22610.00
ToseAtlasMofid.ETF,20181224,22510.00,22600.00,22500.00,22581.00,277751300,12300,7,D,22499.00,22600.00
ToseAtlasMofid.ETF,20181223,22285.00,22610.00,22285.00,22499.00,123698780,5498,6,D,22144.00,22610.00
ToseAtlasMofid.ETF,20181222,22165.00,22165.00,21950.00,22144.00,6329804450,285842,28,D,22423.00,22051.00
ToseAtlasMofid.ETF,20181219,22500.00,22500.00,22270.00,22423.00,435343070,19415,12,D,22573.00,22430.00
ToseAtlasMofid.ETF,20181218,22705.00,22705.00,22500.00,22573.00,368618530,16330,13,D,23053.00,22500.00
ToseAtlasMofid.ETF,20181216,22944.00,23200.00,22944.00,23053.00,464517800,20150,15,D,23252.00,23000.00
ToseAtlasMofid.ETF,20181215,23501.00,23501.00,23150.00,23252.00,1669582065,71805,20,D,23482.00,23150.00
ToseAtlasMofid.ETF,20181212,23600.00,23999.00,23410.00,23482.00,57390420,2444,13,D,24056.00,23500.00
ToseAtlasMofid.ETF,20181210,24199.00,24199.00,23900.00,24056.00,18018153,749,5,D,23917.00,23900.00
ToseAtlasMofid.ETF,20181209,24150.00,24150.00,23800.00,23917.00,1250899735,52301,12,D,24191.00,23800.00
ToseAtlasMofid.ETF,20181208,24200.00,24251.00,24100.00,24191.00,153034270,6326,8,D,24007.00,24150.00
ToseAtlasMofid.ETF,20181205,24100.00,24300.00,23800.00,24007.00,2689260150,112019,17,D,23887.00,23900.00
ToseAtlasMofid.ETF,20181204,23700.00,24000.00,23700.00,23887.00,617288100,25842,9,D,23912.00,23900.00
ToseAtlasMofid.ETF,20181203,23810.00,24000.00,23800.00,23912.00,1635304100,68389,20,D,23250.00,23950.00
ToseAtlasMofid.ETF,20181202,23300.00,23499.00,22900.00,23250.00,12793140548,550236,21,D,22633.00,23352.00
ToseAtlasMofid.ETF,20181201,22600.00,22999.00,22600.00,22633.00,912874245,40333,29,D,23454.00,22999.00
ToseAtlasMofid.ETF,20181128,23500.00,23600.00,23300.00,23454.00,11572213030,493401,26,D,23796.00,23360.00
ToseAtlasMofid.ETF,20181127,23840.00,23840.00,23500.00,23796.00,1915542000,80500,8,D,23412.00,23700.00
ToseAtlasMofid.ETF,20181126,23501.00,23550.00,22900.00,23412.00,1936145350,82700,23,D,24187.00,23500.00
ToseAtlasMofid.ETF,20181124,24700.00,24702.00,23900.00,24187.00,8099617372,334879,44,D,24891.00,24100.00
ToseAtlasMofid.ETF,20181121,24900.00,24902.00,24801.00,24891.00,248491672,9983,9,D,24946.00,24801.00
ToseAtlasMofid.ETF,20181120,25000.00,25000.00,24800.00,24946.00,2031997750,81457,19,D,24949.00,25000.00
ToseAtlasMofid.ETF,20181119,24600.00,25200.00,24600.00,24949.00,4279512750,171531,12,D,24526.00,25200.00
ToseAtlasMofid.ETF,20181118,25350.00,25350.00,24300.00,24526.00,1638369425,66801,23,D,25159.00,24850.00
ToseAtlasMofid.ETF,20181117,25301.00,25500.00,24800.00,25159.00,2892430036,114965,55,D,25664.00,25100.00
ToseAtlasMofid.ETF,20181114,25602.00,26099.00,25602.00,25664.00,474660355,18495,11,D,25953.00,25604.00
ToseAtlasMofid.ETF,20181113,25650.00,26100.00,25650.00,25953.00,2498222850,96258,20,D,25790.00,25920.00
ToseAtlasMofid.ETF,20181112,25600.00,26000.00,25600.00,25790.00,408366780,15834,8,D,25578.00,26000.00
ToseAtlasMofid.ETF,20181111,25700.00,25700.00,25501.00,25578.00,172295418,6736,21,D,26237.00,25690.00
ToseAtlasMofid.ETF,20181110,26490.00,26750.00,26103.00,26237.00,94033910,3584,8,D,26496.00,26220.00
ToseAtlasMofid.ETF,20181106,26450.00,26500.00,26450.00,26496.00,612399720,23113,15,D,26492.00,26490.00
ToseAtlasMofid.ETF,20181105,26499.00,26599.00,26300.00,26492.00,863593099,32598,24,D,26217.00,26599.00
ToseAtlasMofid.ETF,20181104,26300.00,26599.00,25700.00,26217.00,7744294816,295387,32,D,26223.00,26000.00
ToseAtlasMofid.ETF,20181103,26010.00,26300.00,26010.00,26223.00,141025774,5378,8,D,26522.00,26230.00
ToseAtlasMofid.ETF,20181031,26400.00,26700.00,26400.00,26522.00,339884311,12815,19,D,26596.00,26700.00
ToseAtlasMofid.ETF,20181029,27400.00,27400.00,26400.00,26596.00,6185098872,232560,42,D,26390.00,26530.00
ToseAtlasMofid.ETF,20181028,26100.00,26500.00,26100.00,26390.00,19947365515,755873,23,D,26295.00,26450.00
ToseAtlasMofid.ETF,20181027,26400.00,26400.00,26120.00,26295.00,514560550,19569,34,D,27086.00,26200.00
ToseAtlasMofid.ETF,20181024,27300.00,27300.00,26602.00,27086.00,620658047,22914,15,D,27339.00,26940.00
ToseAtlasMofid.ETF,20181023,28598.00,28598.00,27145.00,27339.00,864122932,31608,28,D,27693.00,27300.00
ToseAtlasMofid.ETF,20181022,27501.00,28000.00,27300.00,27693.00,5911798973,213480,50,D,27726.00,27600.00
ToseAtlasMofid.ETF,20181021,28000.00,28150.00,27502.00,27726.00,947449414,34172,34,D,27724.00,27799.00
ToseAtlasMofid.ETF,20181020,26801.00,27999.00,26801.00,27724.00,928573398,33493,68,D,26584.00,27990.00
ToseAtlasMofid.ETF,20181017,26000.00,27178.00,25850.00,26584.00,445226835,16748,31,D,26513.00,27100.00
ToseAtlasMofid.ETF,20181016,27527.00,27527.00,26400.00,26513.00,6929399270,261354,65,D,25915.00,26800.00
ToseAtlasMofid.ETF,20181015,25500.00,26700.00,25500.00,25915.00,2806642098,108303,46,D,25385.00,26700.00
ToseAtlasMofid.ETF,20181014,24650.00,25440.00,24650.00,25385.00,1742169820,68630,17,D,25001.00,25400.00
ToseAtlasMofid.ETF,20181013,25650.00,25650.00,24951.00,25001.00,5692285898,227678,35,D,26330.00,24981.00
ToseAtlasMofid.ETF,20181010,26000.00,26600.00,25800.00,26330.00,5754268681,218541,33,D,26253.00,26400.00
ToseAtlasMofid.ETF,20181009,26300.00,26360.00,26000.00,26253.00,925570197,35256,26,D,24998.00,26290.00
ToseAtlasMofid.ETF,20181008,25000.00,25650.00,24200.00,24998.00,19268690779,770824,57,D,25146.00,24868.00
ToseAtlasMofid.ETF,20181007,25350.00,25558.00,24500.00,25146.00,21515711277,855621,101,D,25576.00,24690.00
ToseAtlasMofid.ETF,20181006,26800.00,27400.00,25400.00,25576.00,14934730644,583944,79,D,26313.00,25400.00
ToseAtlasMofid.ETF,20181003,25410.00,26850.00,25000.00,26313.00,24723472344,939577,78,D,26385.00,26350.00
ToseAtlasMofid.ETF,20181002,27600.00,27600.00,26200.00,26385.00,45252010233,1715035,110,D,27727.00,26200.00
ToseAtlasMofid.ETF,20181001,28400.00,28400.00,27243.00,27727.00,7103351842,256187,93,D,27517.00,27600.00
ToseAtlasMofid.ETF,20180930,27000.00,28000.00,27000.00,27517.00,46523816828,1690756,188,D,26075.00,27800.00
ToseAtlasMofid.ETF,20180929,25820.00,26780.00,25820.00,26075.00,11617453175,445536,84,D,25714.00,26750.00
ToseAtlasMofid.ETF,20180926,26000.00,26000.00,25500.00,25714.00,9582971678,372680,97,D,25030.00,25500.00
ToseAtlasMofid.ETF,20180925,25000.00,25250.00,24812.00,25030.00,14254119977,569472,107,D,24232.00,25150.00
ToseAtlasMofid.ETF,20180924,23801.00,24500.00,23801.00,24232.00,3514710279,145045,63,D,23641.00,24335.00
ToseAtlasMofid.ETF,20180923,23570.00,23900.00,23500.00,23641.00,11988464214,507102,47,D,23237.00,23750.00
ToseAtlasMofid.ETF,20180922,22851.00,23300.00,22851.00,23237.00,14768201997,635555,38,D,22713.00,23300.00
ToseAtlasMofid.ETF,20180918,23000.00,23000.00,22601.00,22713.00,1849819061,81444,16,D,23062.00,22737.00
ToseAtlasMofid.ETF,20180917,23000.00,23250.00,22852.00,23062.00,42635598435,1848709,62,D,22389.00,22853.00
ToseAtlasMofid.ETF,20180916,22750.00,22950.00,21000.00,22389.00,20959474340,936144,40,D,23059.00,22790.00
ToseAtlasMofid.ETF,20180915,23900.00,23900.00,22701.00,23059.00,5133199360,222614,61,D,22849.00,22800.00
ToseAtlasMofid.ETF,20180912,22500.00,23481.00,22460.00,22849.00,8219369490,359719,65,D,21865.00,22850.00
ToseAtlasMofid.ETF,20180911,21667.00,22060.00,21580.00,21865.00,12192880262,557633,78,D,21653.00,21800.00
ToseAtlasMofid.ETF,20180910,21450.00,21752.00,21450.00,21653.00,731580521,33787,19,D,20970.00,21667.00
ToseAtlasMofid.ETF,20180909,20660.00,21184.00,20660.00,20970.00,14227364175,678472,46,D,20664.00,21184.00
ToseAtlasMofid.ETF,20180908,20450.00,20675.00,20450.00,20664.00,8333749368,403295,20,D,20170.00,20650.00
ToseAtlasMofid.ETF,20180905,20100.00,20400.00,20020.00,20170.00,617374245,30608,28,D,20351.00,20400.00
ToseAtlasMofid.ETF,20180904,20450.00,20450.00,20080.00,20351.00,8514811390,418400,31,D,19392.00,20360.00
ToseAtlasMofid.ETF,20180903,19301.00,19965.00,19300.00,19392.00,97852809,5046,15,D,19146.00,19965.00
ToseAtlasMofid.ETF,20180902,19251.00,19400.00,19100.00,19146.00,19126604,999,4,D,19807.00,19400.00
ToseAtlasMofid.ETF,20180901,19999.00,19999.00,19600.00,19807.00,6175547698,311784,17,D,19999.00,19800.00
ToseAtlasMofid.ETF,20180829,19999.00,19999.00,19999.00,19999.00,81055947,4053,5,D,19964.00,19999.00
ToseAtlasMofid.ETF,20180828,20565.00,20565.00,19780.00,19964.00,5622647097,281644,34,D,20705.00,20050.00
ToseAtlasMofid.ETF,20180827,20650.00,20710.00,20650.00,20705.00,2237466420,108065,14,D,20065.00,20657.00
ToseAtlasMofid.ETF,20180826,19750.00,20300.00,19750.00,20065.00,457708690,22811,20,D,19780.00,20250.00
ToseAtlasMofid.ETF,20180825,19700.00,19950.00,19441.00,19780.00,189572378,9584,9,D,19600.00,19441.00
ToseAtlasMofid.ETF,20180821,19650.00,19660.00,19570.00,19600.00,15439723720,787739,24,D,19703.00,19660.00
ToseAtlasMofid.ETF,20180820,19300.00,20000.00,19300.00,19703.00,1063987738,54000,23,D,18914.00,19650.00
ToseAtlasMofid.ETF,20180819,18970.00,18999.00,18850.00,18914.00,20370197580,1077016,58,D,18791.00,18999.00
ToseAtlasMofid.ETF,20180818,18870.00,18890.00,18400.00,18791.00,50828500,2705,6,D,19235.00,18890.00
ToseAtlasMofid.ETF,20180815,18545.00,19300.00,18520.00,19235.00,5257324912,273319,22,D,18548.00,18520.00
ToseAtlasMofid.ETF,20180814,18540.00,18790.00,18500.00,18548.00,15052751100,811578,44,D,18341.00,18500.00
ToseAtlasMofid.ETF,20180813,18280.00,18420.00,18280.00,18341.00,1101768400,60071,21,D,18639.00,18420.00
ToseAtlasMofid.ETF,20180812,18650.00,18850.00,18502.00,18639.00,560133580,30051,19,D,18519.00,18548.00
ToseAtlasMofid.ETF,20180811,18772.00,18900.00,18350.00,18519.00,212370800,11468,11,D,18751.00,18380.00
ToseAtlasMofid.ETF,20180808,18900.00,18930.00,18650.00,18751.00,2008728115,107128,27,D,19115.00,18799.00
ToseAtlasMofid.ETF,20180807,19000.00,19285.00,18750.00,19115.00,5641626650,295134,48,D,19418.00,18900.00
ToseAtlasMofid.ETF,20180806,19490.00,19614.00,19200.00,19418.00,35681584158,1837563,163,D,18513.00,19400.00
ToseAtlasMofid.ETF,20180805,18000.00,18650.00,18000.00,18513.00,13821832583,746593,88,D,17758.00,18251.00
ToseAtlasMofid.ETF,20180804,17500.00,17889.00,17500.00,17758.00,507071020,28555,26,D,17552.00,17889.00
ToseAtlasMofid.ETF,20180801,18501.00,19000.00,17000.00,17552.00,48707402904,2775110,122,D,17990.00,17750.00
ToseAtlasMofid.ETF,20180731,17488.00,18000.00,17488.00,17990.00,12830190887,713202,188,D,16657.00,17999.00
ToseAtlasMofid.ETF,20180730,16550.00,16866.00,16550.00,16657.00,5171978320,310498,18,D,16392.00,16866.00
ToseAtlasMofid.ETF,20180729,16317.00,16530.00,15800.00,16392.00,20118753997,1227357,53,D,16064.00,15934.00
ToseAtlasMofid.ETF,20180728,15900.00,16347.00,15900.00,16064.00,157424600,9800,5,D,15731.00,16000.00
ToseAtlasMofid.ETF,20180725,15750.00,15799.00,15451.00,15731.00,36400614,2314,3,D,15505.00,15451.00
ToseAtlasMofid.ETF,20180724,15327.00,15841.00,15327.00,15505.00,14078812,908,3,D,15134.00,15841.00
ToseAtlasMofid.ETF,20180723,15047.00,15220.00,15047.00,15134.00,55011400,3635,5,D,15167.00,15220.00
ToseAtlasMofid.ETF,20180722,15199.00,15199.00,15163.00,15167.00,58846540,3880,4,D,15123.00,15163.00
ToseAtlasMofid.ETF,20180718,15123.00,15125.00,15123.00,15123.00,71063177,4699,4,D,15570.00,15125.00
ToseAtlasMofid.ETF,20180717,15570.00,15570.00,15570.00,15570.00,2553480,164,1,D,15836.00,15570.00
ToseAtlasMofid.ETF,20180716,15555.00,15844.00,15555.00,15836.00,201479312,12723,6,D,15555.00,15844.00
ToseAtlasMofid.ETF,20180715,15555.00,15555.00,15555.00,15555.00,93330,6,1,D,15500.00,15555.00
ToseAtlasMofid.ETF,20180714,15500.00,15500.00,15500.00,15500.00,46500000,3000,1,D,15604.00,15500.00
ToseAtlasMofid.ETF,20180711,15536.00,15874.00,15341.00,15604.00,67737723,4341,4,D,15593.00,15341.00
ToseAtlasMofid.ETF,20180710,15725.00,15725.00,15579.00,15593.00,193621628,12417,6,D,15610.00,15579.00
ToseAtlasMofid.ETF,20180708,15610.00,15610.00,15610.00,15610.00,15610000,1000,1,D,16257.00,15610.00
ToseAtlasMofid.ETF,20180704,16200.00,16520.00,15996.00,16257.00,191428653,11775,9,D,16000.00,15996.00
ToseAtlasMofid.ETF,20180703,16000.00,16000.00,16000.00,16000.00,1120000,70,1,D,15798.00,16000.00
ToseAtlasMofid.ETF,20180702,15802.00,15802.00,15741.00,15798.00,20537110,1300,2,D,15802.00,15741.00
ToseAtlasMofid.ETF,20180701,15803.00,15803.00,15802.00,15802.00,15644180,990,4,D,15900.00,15802.00
ToseAtlasMofid.ETF,20180630,15900.00,15900.00,15900.00,15900.00,15900000,1000,1,D,16025.00,15900.00
ToseAtlasMofid.ETF,20180627,16200.00,16260.00,15843.00,16025.00,276003389,17223,8,D,16327.00,15843.00
ToseAtlasMofid.ETF,20180626,16889.00,16889.00,16225.00,16327.00,195514250,11975,5,D,16869.00,16225.00
ToseAtlasMofid.ETF,20180625,16750.00,17100.00,16750.00,16869.00,260630500,15450,9,D,16169.00,17100.00
ToseAtlasMofid.ETF,20180624,16020.00,16335.00,16020.00,16169.00,108252106,6695,8,D,16006.00,16335.00
ToseAtlasMofid.ETF,20180623,16000.00,16100.00,15900.00,16006.00,128851200,8050,6,D,16292.00,16100.00
ToseAtlasMofid.ETF,20180620,15995.00,16424.00,15960.00,16292.00,415335191,25493,11,D,15616.00,15960.00
ToseAtlasMofid.ETF,20180619,15394.00,15850.00,15394.00,15616.00,153375500,9822,9,D,15652.00,15600.00
ToseAtlasMofid.ETF,20180617,15195.00,15699.00,15195.00,15652.00,406249257,25955,15,D,14827.00,15699.00
ToseAtlasMofid.ETF,20180613,14320.00,15000.00,14320.00,14827.00,114329750,7711,13,D,14141.00,15000.00
